row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
700,,CVE-2024-1728,CWE-22,2024-04-10T17:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-377,O,"Using predictable shared temp directory (tempfile.gettempdir()/""gradio"") for file uploads/cache can allow local attackers to pre-create or access files, leading to information disclosure or tampering."
701,,CVE-2024-1728,CWE-22,2024-04-10T17:15Z,Python,safe,safe,,O,NONE,vuln,CWE-22,X,"File access validation relies on is_in_or_equal path-prefix check which, if not carefully implemented, can be bypassed via symlinks or improper path normalization, allowing access to files outside the"
702,,CVE-2024-1729,CWE-367,2024-03-29T05:15Z,Python,vuln,vuln,CWE-522,O,"The product transmits or stores authentication credentials, but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.",vuln,CWE-287,O,Plaintext password comparison using == is vulnerable to timing attacks instead of using a constant-time comparison function.
703,,CVE-2024-1729,CWE-367,2024-03-29T05:15Z,Python,safe,safe,,O,NONE,safe,,O,Code correctly uses hmac.compare_digest to prevent timing attacks when comparing passwords.
704,,CVE-2024-4941,CWE-20,2024-06-06T18:15Z,Python,vuln,vuln,CWE-502,O,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,vuln,CWE-502,O,"postprocess() calls orjson.loads(value) directly on input without validation, potentially processing untrusted data."
705,,CVE-2024-4941,CWE-20,2024-06-06T18:15Z,Python,safe,safe,,O,NONE,vuln,CWE-22,X,"File path validation via is_in_or_equal/get_upload_folder is critical to prevent cache escape, but relies on correct implementation of path normalization which may be bypassed."
706,,CVE-2023-50019,CWE-755,2024-01-02T22:15Z,C,safe,safe,,O,NONE,vuln,CWE-476,X,"sbi_message->h.resource.component[1] is accessed and logged without a NULL check, which could crash if the resource component is absent."
707,,CVE-2023-38488,CWE-863,2023-07-27T15:15Z,PHP,vuln,safe,,X,NONE,safe,,X,This code simply removes a byte-order mark from a string and introduces no security issue.
708,,CVE-2023-38488,CWE-863,2023-07-27T15:15Z,PHP,safe,safe,,O,NONE,safe,,O,Code only strips a Unicode BOM and includes unit tests; no user-controlled sink or unsafe operation is present.
709,,CVE-2023-38489,CWE-613,2023-07-27T15:15Z,PHP,vuln,vuln,CWE-384,O,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",vuln,CWE-522,O,"Password hash stored/read via plain .htpasswd file operations without access control checks or path validation, risking exposure."
710,,CVE-2023-38489,CWE-613,2023-07-27T15:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-613,X,"Missing early return after user null check causes malformed control flow, risking session/password timestamp validation bypass and stale session persistence after password change."
711,,CVE-2023-38490,CWE-611,2023-07-27T15:15Z,PHP,vuln,vuln,CWE-611,O,The manipulation leads to xml external entity reference.,vuln,CWE-611,O,"LIBXML_NOENT enables entity substitution without disabling external entity loading, allowing XXE attacks."
712,,CVE-2023-38490,CWE-611,2023-07-27T15:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-611,X,"simplexml_load_string is called without disabling external entity loading (libxml_disable_entity_loader/LIBXML_NOENT protections), allowing XXE and entity expansion attacks as demonstrated by the test"
713,,CVE-2023-38491,CWE-79,2023-07-27T16:15Z,PHP,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",safe,,X,"Code shows a static, hardcoded file path with no user input or dynamic concatenation, so no injection or traversal vulnerability is evident."
714,,CVE-2023-38491,CWE-79,2023-07-27T16:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"MIME sniffing mitigation exists, but code is malformed test fixture, unclear if unrecognized file types are consistently forced to safe rendering."
715,,CVE-2015-10132,CWE-79,2024-04-21T20:15Z,JavaScript,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-79,O,"add_query_arg() output is echoed without escaping (e.g., esc_url), allowing reflected XSS via crafted request URI."
716,,CVE-2015-10132,CWE-79,2024-04-21T20:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-79,X,"get_permalink() and add_query_arg() output is concatenated into HTML without escaping (e.g., esc_url()), enabling reflected XSS via manipulated URL parameters."
717,,CVE-2023-37270,CWE-89,2023-07-07T22:15Z,PHP,safe,safe,,O,NONE,safe,,O,The value is properly escaped with pwg_db_real_escape_string before use in a query context.
718,,CVE-2023-44393,CWE-79,2023-10-09T15:15Z,PHP,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-79,O,"$_GET['plugin_id'] is directly concatenated into a URL output without sanitization or encoding, allowing reflected XSS injection."
719,,CVE-2023-44393,CWE-79,2023-10-09T15:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Static URL construction with no user input or dynamic data involved, no injection vector present."
720,,CVE-2015-10121,CWE-79,2023-07-10T16:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,safe,,X,Code snippet is static JavaScript output with no user input or dynamic data injection visible.
721,,CVE-2015-10121,CWE-79,2023-07-10T16:15Z,PHP,safe,vuln,CWE-79,X,The manipulation leads to cross site scripting.,vuln,CWE-346,X,"checkOrigin: false disables origin verification for postMessage communication in iFrameResize, allowing cross-origin frames to send messages."
722,,CVE-2023-3672,CWE-79,2023-07-14T10:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-79,O,"e[l] (webmention url/source) is inserted unescaped into href/title attributes and innerHTML, allowing attribute-breakout or javascript: URI XSS from untrusted API data."
723,,CVE-2023-3672,CWE-79,2023-07-14T10:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-79,X,"The `href=""${t[l]}""` and image `src` values from webmention API data are inserted into innerHTML without HTML-escaping, allowing attribute/context breakout XSS via crafted webmention responses."
724,,CVE-2024-22415,CWE-22,2024-01-18T21:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-346,O,"WebSocketHandler for language server appears to lack explicit origin/authentication checks, potentially allowing cross-origin WebSocket hijacking."
725,,CVE-2024-22415,CWE-22,2024-01-18T21:15Z,Python,safe,safe,,O,NONE,vuln,CWE-306,X,"WebSocket handler relies on optional authorizer attribute and try/except fallback, potentially skipping authorization checks if jupyter_server auth modules are missing."
726,,CVE-2023-47625,CWE-120,2023-11-13T21:15Z,C++,vuln,vuln,CWE-190,O,The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value. This occurs when an,vuln,CWE-190,O,"packet_size + PACKET_SIZE_TYPE_SIZE could overflow if packet_size is attacker-controlled and near max value, bypassing the size check."
727,,CVE-2023-47625,CWE-120,2023-11-13T21:15Z,C++,safe,vuln,CWE-125,X,"The product reads data past the end, or before the beginning, of the intended buffer.",vuln,CWE-191,X,"If packet_size < PACKET_SIZE_TYPE_SIZE, the subtraction underflows, producing a huge working_segment_size that could bypass the bounds check depending on type and arithmetic used."
728,,CVE-2023-46729,CWE-918,2023-11-10T01:15Z,TypeScript,vuln,vuln,CWE-1333,O,"The product uses a regular expression with an inefficient, possibly exponential worst-case computational complexity that consumes excessive CPU cycles.",vuln,CWE-1333,O,Unbounded greedy `.*` patterns in named groups can cause excessive backtracking/ReDoS risk if combined with attacker-controlled input and complex surrounding regex.
729,,CVE-2023-46729,CWE-918,2023-11-10T01:15Z,TypeScript,safe,vuln,CWE-1333,X,"The product uses a regular expression with an inefficient, possibly exponential worst-case computational complexity that consumes excessive CPU cycles.",vuln,CWE-1333,X,"Regex patterns use unbounded quantifiers on named capture groups, but limited charset (hex/digits) reduces ReDoS risk significantly."
730,,CVE-2023-50249,CWE-1333,2023-12-20T14:15Z,TypeScript,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",vuln,CWE-1333,O,"paramValue is user-controlled and inserted unescaped into a RegExp, allowing regex injection/ReDoS via crafted route parameters."
731,,CVE-2023-50249,CWE-1333,2023-12-20T14:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-1333,X,"`acc.replace(key, ...)` treats param values as literal strings safely, but repeated multi-segment replacements on attacker-controlled URL params could cause performance degradation on crafted inputs."
732,,CVE-2023-46139,CWE-863,2023-10-31T00:15Z,C,vuln,vuln,CWE-20,O,"The Linux kernel before 4.13.11 allows local users to cause a denial of service (system crash) via a crafted file in the /etc/secureboot/ directory, related to the secureboot_v2_validate function in d",vuln,CWE-120,O,"Fixed-size CERT_MAX_LENGTH buffer used with certificate parsing without evident bounds validation, risking overflow."
733,,CVE-2023-46139,CWE-863,2023-10-31T00:15Z,C,safe,safe,,O,NONE,vuln,CWE-129,X,"header.file_name_length/extra_field_length/compressed_size from zip header are untrusted and used in pos arithmetic and buffer indexing without bounds checks, risking buffer overflow or out-of-bounds "
734,,CVE-2018-25096,CWE-352,2023-12-30T10:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-352,X,"Comparison lacks isset() checks and uses non-strict/token-timing-unsafe comparison, but core CSRF check logic is otherwise present."
735,,CVE-2023-5452,CWE-79,2023-10-06T20:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-476,O,"`$location->find(...)` may return null if the ID doesn't exist, causing a fatal error when accessing `->name` on it."
736,,CVE-2023-5452,CWE-79,2023-10-06T20:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-476,X,"$location->find() may return null if the ID doesn't exist, causing a fatal error when accessing ->name on null."
737,,CVE-2023-5511,CWE-352,2023-10-11T01:15Z,PHP,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-352,O,"The route triggers a state-changing action (sending a reminder) via a GET request without CSRF protection, allowing forced actions via crafted links."
738,,CVE-2023-5511,CWE-352,2023-10-11T01:15Z,PHP,safe,vuln,CWE-352,X,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-532,X,"Debug logs print raw object data (print_r) and acceptance details, potentially exposing sensitive information in log files."
739,,CVE-2023-5793,CWE-79,2023-10-26T18:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"Unsanitized $_GET parameters are directly echoed into script tags, allowing attacker-controlled JavaScript injection."
740,,CVE-2023-5793,CWE-79,2023-10-26T18:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"FILTER_SANITIZE_NUMBER_INT/STRING don't prevent JS-context breakout (e.g. quotes, parentheses), allowing injection into inline script despite htmlspecialchars, which doesn't protect JS string/context."
741,,CVE-2023-5810,CWE-79,2023-10-27T01:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument edit_post_id/menu_id leads to cross site scripting.,vuln,CWE-79,O,"User input from $_GET is directly embedded into JavaScript output without sanitization/encoding, allowing script injection."
742,,CVE-2023-5810,CWE-79,2023-10-27T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"FILTER_SANITIZE_NUMBER_INT doesn't strip characters like '-','+','.' allowing breakout of JS context since htmlspecialchars doesn't escape these inside script tags."
743,,CVE-2024-24762,CWE-1333,2024-02-05T15:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-1333,O,"The OPTION_RE regex applied to attacker-controlled header values can be exploited for catastrophic backtracking, causing denial of service."
744,,CVE-2024-24762,CWE-1333,2024-02-05T15:15Z,Python,safe,safe,,O,NONE,vuln,CWE-457,X,"The `options` dictionary is used but never initialized before the loop, causing a NameError/crash (denial of service) on any call with parameters."
745,,CVE-2023-47129,CWE-434,2023-11-10T19:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-434,O,"Validation rule only checks that value is a file, without restricting file type/extension/size, potentially allowing dangerous file uploads if used alone."
746,,CVE-2023-47129,CWE-434,2023-11-10T19:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Incomplete blacklist (missing phar, pht, php7, phtm, etc.) allows bypass via alternate PHP-executable extensions, enabling remote code execution on misconfigured servers."
747,,CVE-2023-48217,CWE-434,2023-11-14T22:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-434,O,"Blacklist-based extension check is incomplete (misses php7, pht, phar, .htaccess, case variants) allowing malicious file upload bypass."
748,,CVE-2023-48217,CWE-434,2023-11-14T22:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Blacklist-based extension checking relies on client-supplied filename and is easily bypassed (e.g. case variants, double extensions, or alternate executable extensions like .pht, .phtml3), allowing ma"
749,,CVE-2023-42282,CWE-918,2024-02-08T17:15Z,JavaScript,vuln,vuln,CWE-1333,O,The manipulation leads to inefficient regular expression complexity.,vuln,CWE-1333,O,"Regex allows octet values like 999 (no proper 0-255 range check), leading to incorrect private/localhost IP validation and potential SSRF bypass."
750,,CVE-2023-42282,CWE-918,2024-02-08T17:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-184,X,
751,,CVE-2023-4863,CWE-787,2023-09-12T15:15Z,C,vuln,vuln,CWE-125,O,"The product reads data past the end, or before the beginning, of the intended buffer.",vuln,CWE-190,O,"num_htree_groups * table_size and huffman_table += size arithmetic lack bounds checks, risking heap buffer overflow via crafted Huffman table sizes."
752,,CVE-2023-4863,CWE-787,2023-09-12T15:15Z,C,safe,vuln,CWE-416,X,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-190,X,"total_size, num_htree_groups*table_size, and next->size computations lack overflow checks, potentially causing undersized allocations and subsequent out-of-bounds writes in BuildHuffmanTable."
753,,CVE-2023-26157,CWE-125,2024-01-02T05:15Z,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"num_pages bounds are checked but subsequent use in size calculations (e.g., multiplication by page size) could overflow if not properly validated downstream."
754,,CVE-2023-26157,CWE-125,2024-01-02T05:15Z,C,safe,safe,,O,NONE,vuln,CWE-20,X,"section->num_pages is only clamped to 0 on invalid range but not properly validated/rejected, potentially leading to inconsistent state used in later loop/allocation logic."
755,,CVE-2023-47641,CWE-444,2023-11-14T21:15Z,Python,vuln,vuln,CWE-444,O,"The product acts as an intermediary HTTP agent (such as a proxy, firewall, or gateway) and does not correctly interpret malformed HTTP requests or responses, which can lead to HTTP request smuggling.",vuln,CWE-444,O,"Naive substring check for ""chunked"" in Transfer-Encoding header can mishandle malformed/multiple TE values, enabling request smuggling."
756,,CVE-2023-47641,CWE-444,2023-11-14T21:15Z,Python,safe,safe,,O,NONE,vuln,CWE-444,X,"This patch correctly rejects requests with both Content-Length and Transfer-Encoding, mitigating HTTP request smuggling vulnerabilities from ambiguous framing."
757,,CVE-2023-49082,CWE-20,2023-11-29T20:15Z,Python,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",parse_fail,,X,
758,,CVE-2023-49082,CWE-20,2023-11-29T20:15Z,Python,safe,safe,,O,NONE,vuln,CWE-93,X,"Code adds regex validation to reject control characters (e.g., CRLF) in HTTP method names, mitigating request smuggling/injection risk."
759,,CVE-2024-23829,CWE-444,2024-01-29T23:15Z,Python,vuln,safe,,X,NONE,vuln,CWE-444,O,"Header/length validation regexes attempt to prevent smuggling via malformed headers, but incomplete validation of chunked size or header tokens could allow request smuggling if edge cases slip through"
760,,CVE-2024-23829,CWE-444,2024-01-29T23:15Z,Python,safe,safe,,O,NONE,vuln,CWE-444,X,"Improper validation of header names/values and malformed request lines (e.g., colon-prefixed headers, non-dot version separators) could allow request smuggling or parser desync before this fix."
761,,CVE-2015-10120,CWE-79,2023-07-10T16:15Z,PHP,vuln,vuln,CWE-352,O,The manipulation leads to cross-site request forgery.,vuln,CWE-79,O,"add_query_arg() output used in wp_redirect() without sanitizing the current URL, allowing reflected XSS/open redirect via crafted request URI."
762,,CVE-2015-10120,CWE-79,2023-07-10T16:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"add_query_arg() without a URL parameter uses unsanitized $_SERVER data, risking reflected XSS despite esc_url_raw wrapping."
763,,CVE-2023-47127,CWE-287,2023-11-14T20:15Z,PHP,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-1333,O,"cookieDomain regex from configuration is passed directly to preg_match without validation, allowing crafted patterns to cause catastrophic backtracking or unexpected matches."
764,,CVE-2023-47127,CWE-287,2023-11-14T20:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-625,X,"Admin-configured cookieDomain is used as an unsanitized regex passed to preg_match, allowing potential ReDoS or unintended domain matches if misconfigured."
765,,CVE-2023-41098,CWE-79,2023-08-23T06:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Input is validated against a strict whitelist regex before use, appropriately restricting allowed characters."
766,,CVE-2023-49926,CWE-79,2023-12-03T03:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled attribute/object values are output as 'content' without evident encoding, risking XSS if rendered in HTML context."
767,,CVE-2023-49926,CWE-79,2023-12-03T03:15Z,PHP,safe,safe,,O,NONE,safe,,O,"All output values are passed through h() (HTML-escaping) before rendering, mitigating XSS risk."
768,,CVE-2024-25674,CWE-434,2024-02-09T09:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"SVG files are not validated for embedded scripts (XSS), and extension/mime checks can be bypassed, allowing malicious file upload."
769,,CVE-2023-4347,CWE-79,2023-08-15T02:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled $vars values are echoed directly into HTML/JS/attribute contexts without output encoding, enabling reflected XSS."
770,,CVE-2023-4347,CWE-79,2023-08-15T02:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"$port['port_id'] is concatenated into HTML attributes without htmlspecialchars encoding, unlike other variables that are properly escaped."
771,,CVE-2023-48295,CWE-79,2023-11-17T21:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"If deviceGroup->name is user-controlled and output without escaping in the view, it could enable stored XSS, though translation functions may provide some encoding."
772,,CVE-2023-48295,CWE-79,2023-11-17T21:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Output is properly escaped with htmlentities() before being included in messages, preventing XSS."
773,,CVE-2023-4977,CWE-94,2023-09-15T01:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument search_type/interface/address leads to cross site scripting.,vuln,CWE-79,O,"$_POST['interface'] and $_POST['address'] are echoed directly into HTML/JS context without sanitization or encoding, allowing script injection."
774,,CVE-2023-4977,CWE-94,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Output is passed through htmlspecialchars, mitigating XSS, but context (inside JS string) may still allow breakout via quotes/backslashes."
775,,CVE-2023-4978,CWE-79,2023-09-15T01:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument address leads to cross site scripting.,vuln,CWE-79,O,"User input from $_POST['address'] is echoed directly into HTML attribute without sanitization or encoding, enabling script injection."
776,,CVE-2023-4978,CWE-79,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Input is properly escaped with htmlspecialchars() before being output, preventing XSS."
777,,CVE-2023-4979,CWE-79,2023-09-15T01:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-79,O,"addcslashes only escapes double quotes, not backslashes or other JS-breaking characters, allowing injection into JS/JSON context via crafted 'to'/'from' values."
778,,CVE-2023-4979,CWE-79,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"htmlspecialchars is used but output context appears to be JS string, which may allow escaping via quotes/backslashes."
779,,CVE-2023-4980,CWE-79,2023-09-15T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled variables ($vars['hostname'], $vars['ifAlias'], $vars['purge']) are echoed into HTML without encoding, allowing script injection."
780,,CVE-2023-4980,CWE-79,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,safe,,O,All output values are properly escaped with htmlspecialchars() before being embedded in HTML.
781,,CVE-2023-4981,CWE-79,2023-09-15T01:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-79,O,"addcslashes only escapes quotes, not other characters like </script> or backslashes, allowing potential XSS via crafted input in eventtype/device/program/priority/to/from fields."
782,,CVE-2023-4981,CWE-79,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"htmlspecialchars() without ENT_QUOTES fails to escape single quotes, allowing attacker-controlled values (e.g., eventtype) to break out of the single-quoted JS string context and inject script."
783,,CVE-2023-4982,CWE-79,2023-09-15T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"User-controlled $vars['searchPhrase'] is echoed directly without output encoding/escaping, allowing injection of malicious scripts."
784,,CVE-2023-4982,CWE-79,2023-09-15T01:15Z,PHP,safe,safe,,O,NONE,safe,,O,"htmlspecialchars properly encodes output, preventing XSS in this context."
785,,CVE-2023-5060,CWE-79,2023-09-19T03:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument address/interface leads to cross site scripting.,vuln,CWE-79,O,"User-supplied $_POST values are echoed directly into HTML/JS without encoding, allowing script injection."
786,,CVE-2023-5060,CWE-79,2023-09-19T03:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Data is htmlspecialchars-escaped for HTML context but embedded raw into JavaScript string literals, allowing quote-breakout and script injection."
787,,CVE-2023-5591,CWE-89,2023-10-16T01:15Z,PHP,vuln,vuln,CWE-89,O,The manipulation leads to sql injection.,vuln,CWE-89,O,"User-supplied $vars['address'] is concatenated directly into SQL query without parameterization or escaping, only stripping specific characters."
788,,CVE-2023-5591,CWE-89,2023-10-16T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"$where is concatenated directly into SQL query without evident sanitization or parameterization, unlike the parameterized address value."
789,,CVE-2023-41336,CWE-20,2023-09-11T20:15Z,PHP,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-89,O,"$idField is directly interpolated into the DQL query string (sprintf/where clauses) without sanitization, risking injection if it originates from untrusted input."
790,,CVE-2023-41336,CWE-20,2023-09-11T20:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"$idField and $rootAlias are concatenated directly into DQL query string without parameterization, risking injection if these values originate from user-controlled configuration."
791,,CVE-2019-25156,CWE-79,2023-11-07T06:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument QSType leads to cross site scripting.,vuln,CWE-79,O,"User-supplied $_REQUEST['QSType'] is directly embedded into output via alert_mark() without sanitization or encoding, allowing reflected XSS."
792,,CVE-2019-25156,CWE-79,2023-11-07T06:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"qs_type/qs_text are only sanitized with strip_tags (not SQL-escaped) before being passed to object_quick_search, risking injection if used in queries."
793,,CVE-2023-48795,CWE-354,2023-12-18T16:15Z,Java,vuln,safe,,X,NONE,vuln,CWE-117,O,"Remote-controlled debug string is filtered for non-printable chars but still concatenated directly into log message, allowing potential log injection/forgery."
794,,CVE-2023-48795,CWE-354,2023-12-18T16:15Z,Java,safe,safe,,O,NONE,vuln,CWE-354,X,"Strict-kex enforcement relies solely on peer-advertised algorithm negotiation without cryptographic verification, allowing potential downgrade if negotiation messages are tampered with before MAC enfo"
795,,CVE-2023-5498,CWE-352,2023-10-10T10:15Z,Python,vuln,vuln,CWE-863,O,"The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended acce",vuln,CWE-352,O,"The state-changing ""complete/reopen"" action is triggered via a GET request (anchor tag and RedirectView), allowing CSRF or unintended state changes via simple link visits."
796,,CVE-2023-5498,CWE-352,2023-10-10T10:15Z,Python,safe,safe,,O,NONE,safe,,O,"CSRF token is present, authentication/permission mixins are used, and no injection or access-control flaw is evident in the shown code."
797,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,vuln,vuln,CWE-74,O,"The product constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special e",vuln,CWE-78,O,"Unsanitized GitHub Actions expressions (e.g., changed-files outputs) are directly interpolated into shell `for` loops, allowing attacker-controlled filenames to inject arbitrary shell commands."
798,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-78,X,"Multi-line file lists are iterated with `for file in ""$VAR""` (word-splitting/globbing on unquoted-in-loop values), and safe_output defaults false in several workflows, allowing unsanitized filenames t"
799,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,vuln,safe,,X,NONE,vuln,CWE-78,O,"Escaping shell metacharacters via regex blacklist is fragile and may miss edge cases (e.g., newlines, backslash handling, encoding), risking incomplete sanitization before shell use."
800,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,safe,vuln,CWE-1333,X,"The product uses a regular expression with an inefficient, possibly exponential worst-case computational complexity that consumes excessive CPU cycles.",vuln,CWE-88,X,Blacklist-based escaping
801,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,vuln,safe,,X,NONE,vuln,CWE-78,O,"Incomplete blacklist-based sanitization misses metacharacters like quotes, newlines, and glob characters, allowing shell injection bypass."
802,,CVE-2023-51664,CWE-77,2023-12-27T17:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-116,X,"Blacklist-based backslash-escaping of special characters is an incomplete sanitization approach that may be bypassed depending on shell/context, risking injection via unhandled sequences."
803,,CVE-2023-45133,CWE-697,2023-10-12T17:15Z,JavaScript,vuln,vuln,CWE-94,O,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-470,O,"Property name is used to dynamically index the context object without validation, enabling access to unintended or prototype properties if property.node.name is attacker-controlled."
804,,CVE-2023-45133,CWE-697,2023-10-12T17:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-1321,X,"Property key from user-controlled AST node is used to access context object, though hasOwnProperty check mitigates prototype chain traversal risks."
805,,CVE-2023-37277,CWE-352,2023-07-10T17:15Z,Java,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-94,O,Overriding native XMLHttpRequest.open and fetch to intercept requests can enable prototype pollution or injection if not properly sandboxed.
806,,CVE-2023-37910,CWE-862,2023-10-25T18:17Z,Java,vuln,vuln,CWE-200,O,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.,safe,,X,Code snippet is incomplete and shows only step orchestration and field declarations without evident security-sensitive logic.
